"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Algeria","DZA","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","4.33841540279403","4.68763870829141","3.35464148556859","2.58387282419919","1.52915944772605","1.70974201475225","1.43838297873747","1.66411457253521","1.4906413149703","1.25437275018815","0.958772112456678","1.00792380401314","1.12150357646833","0.803256141382015","0.612679505234281","0.540233887065686","0.562079940354193","0.729633723659326","0.641401029858498","0.620116341463061","0.567298093064097","2.82178915590122","2.89564431128326","2.28248405238053","3.27902169978896","2.68171673735585","1.87467163054567","2.20019207069168","2.19972772422109","1.62415520144228","1.44185846537686","1.1276917153104","1.73938195164146","2.38152705182448","2.6764241989143","0.158809313281093","0.153553347931681","0.0694853029074049","0.0574507574658185","0.100013085264445","0.110576948771302","0.0929180630893872","0.0945838361596958","0.0912495160252352","1.02637284361066","1.06531142146634","1.10034374263179","0.943690019644755","1.0202789274424","0.923106483245038","1.03085687360381","0.962189288322084","0.7555043343686","0.754181163385594","0.682450183715263",
"East Asia & Pacific (excluding high income)","EAP","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","0.811413960879617","0.65489023896437","0.49693435140343","0.443923092807547","0.489889486724341","0.491921872672951","0.519008215408086","0.47762361044375","0.474399761172647","0.513407397831572","0.516089848479135","0.572641733285941","0.600407133309317","0.642792225653219","0.641079992953848","0.921246613161443","0.591527716773438","0.670116982794961","0.720246317475494","0.763535728276175","0.847226245966315","0.907080635350959","0.939554178781614","0.919068830143367","0.871591734857305","0.830607178243959","0.755573292360086","0.729138945726655","0.710237763977862","0.646305343167473","0.606964811623183","0.609055864900764","0.685735933499666","0.683019568639214","0.636570393706407","0.618331502693662","0.559103772259746","0.530966240869281","0.511180368848712","0.461007406814081","0.49675756635383","0.53002626823593","0.543887302904092",
"Early-demographic dividend","EAR","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","1.75803882214014","1.64438472193381","1.47440376832528","1.4289986369231","1.56510224167735","1.41815820955782","1.54752194662572","1.47360627006778","1.40339648523165","1.5332857084342","1.46703158122468","1.51827944017114","1.60680044708184","1.55451655752602","1.70068287535783","1.72445150978037","1.74956727712643","1.7186368603722","1.9031474423289","2.23366276179905","2.45293346357213","2.29096291412457","2.31034695715393","2.41157655123814","2.40849355089529","2.52267919000031","2.53363240275057","2.30297768423364","2.33237841535356","2.48040392394632","2.47186639373545","2.54153832398933","2.7660360364768","2.6610731363931","2.67991367113165","2.87179279951172","2.9561571449349","3.27897339731405","3.16114991237826","3.29194963711844","3.19468992361622","3.40452764845718",
"East Asia & Pacific","EAS","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","0.111820172769763","0.107369139762283","0.126269416112574","0.18301050484221","0.200245248631367","0.25227157231232","0.249809177328903","0.216419745239537","","","","","","","0.197016739101414","0.184723439868945","0.172223241301795","0.184558276735333","0.189680393462544","0.213203609941288","0.285356792885251","0.226612483479689","0.222442430985393","0.23627242463606","0.281972194188267","0.337006305776731","0.360889424214276","0.372777442844785","0.379458155736888","0.397706471164867","0.420750160365867","0.425629738912044","0.416936044421472","0.413567278319992","0.399894045722187","0.390052494640285","0.419069414494142","0.486108619433154","0.499207222269533","0.46411387855528","0.460128546741657","0.427410451852272","0.412035684448466","0.403473133498025","0.376770742216848","0.415274141451016","0.433098940268085","0.447826376657043",
"Europe & Central Asia (excluding high income)","ECA","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","4.02662363856394","2.84951908160099","1.9086491739553","1.67338824197671","1.49137113597573","1.89028472697167","3.00913853095247","3.49816478926718","3.32456491488916","2.44807921874326","3.01480195116629","2.54935248108732","2.1592895752291","","","","","","","","","1.8588329330181","1.60965802829788","1.78434053961518","2.28253705337194","2.25650061531195","2.21316987561363","2.24899359848267","1.89755790925071","1.475512450061","1.50582946072019","1.64103538446937","1.78851204862927","2.21511268112355","2.41736481277144","2.49746553322147","2.3015480671741","2.37551139114764","2.42910290760401","2.42734406644746","2.39317047549415","2.29924712861744","2.46620172011654","2.87317877231796","3.31668276280798","3.39533583694181","3.29233218005037","3.39892646561012","3.88979256691781","3.01905445138839","2.71280365934931",
"Europe & Central Asia","ECS","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","0.474305933287858","0.453613828468972","0.516535892613602","0.529559284982125","0.55000691634948","0.578600947128496","0.613627137487692","0.611378359490524","0.559692037702773","0.566695630840968","0.54786063325857","0.50010542138728","0.442304096184292","0.440125274177028","0.470184436617961","0.446703408244374","0.428909911434755","0.414814846257318","0.433581946548448","0.435815849787331","0.363360927594342","0.359081399719918","0.423864680710964","0.451688295396354","0.423892825102836","0.445144611756824","0.452511330957169","0.451505168503904","0.447557331961718","0.462730074246659","0.508309281085535","0.535099055595696","0.578771264506706","0.624933134514377","0.656995089672077","0.648885733358828","0.658774689716088","0.680210361962361","0.735333028272899","0.73697107193988","0.763325956231776","0.776525546322077","0.808073942557256","0.81641824977578","0.84818441834583","0.851387850356463","0.82541022455931","0.845388091436263","0.822544221581384","0.80094490500053",
"Ecuador","ECU","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","0.0362959592483069","","","","","","","","","","0.0195897405878942","0.0215124286279104","0.0153234608064156","0.00719899713126532","0.334661642323027","0.329634068610317","0.414496590055366","1.07145586660865","1.21640752370137","1.58032917035685","1.93828739681238","2.2999743640501","2.85441691630399","5.54596528218095","7.53900859835198","6.14240830281378","5.31534116234239","5.27503980472213","5.22245926639398","6.10742377469624","6.42101090681869","6.70295541841078","5.05178528024742","4.5635031450049","3.81361167392642","3.39373350415588","2.82239084408483","2.54612673206732","2.40703123870624","2.45609170654041","2.67435295214931","2.72722996049999","2.82760317052208","3.0137639320716","3.48790451754192","4.07490158068369","4.08839477102189","4.50067266318947","5.24908721771676",
"Egypt, Arab Rep.","EGY","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","6.44175779932776","11.9722686157465","12.2835812492073","12.4412156159365","9.85204729785662","8.81984312194514","11.8382380297068","11.6649268766487","8.22388305753485","6.07498112634467","8.90923422540777","10.7763238143068","8.28410759728831","9.96651513569937","10.8430986666667","14.5833380301941","12.1600824742268","7.07541942857143","5.36243431372549","4.59413426329555","4.71336216622791","3.97270702853166","3.56661323146944","2.85661217289033","3.01123334262615","3.39780812879388","3.68782754491018","4.24041046775191","5.59589671309192","4.96108547838757","5.86930961331901","5.33969849246231","3.7799170984456","5.68677117520305","6.06988425351907","6.89188511375172","6.18272925177381","6.40402291079812","5.56383108965179","5.59207795083782","9.96018840777921","9.71698574857486","8.40388463187991","7.71274724506713","7.4144321712116","5.94293350334715","4.93326942206534","7.59757023635599",
"Euro area","EMU","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","0.435631531145608","0.440961248587591","0.511455525045738","0.53359220473757","0.53947493222626","0.561403385099841","0.582897738206358","0.589062893511893","0.550417623544575","0.546731834787712","0.533288421443954","0.498753131699165","0.477404967795892","0.491089973875908","0.505778409713505","0.479021649898664","0.463910255018831","0.4436788098358","0.463117389244336","0.42670044637462","0.396785569118775","0.390631411626145","0.477245255398991","0.473413157746094","0.381822289324192","0.402959244423812","0.409698144320241","0.420862133005534","0.420534462564954","0.417413965089164","0.440582928597206","0.454502265548363","0.47453432922636","0.521892801547126","0.55864078445348","0.580560141634291","0.604090817610631","0.629014442641588","0.667977804217303","0.672149687852817","0.695733693392559","0.68833782669503","0.695198131604849","0.688301085674017","0.70608051114799","0.728960830689474","0.708536919718798","0.726536296128722","0.738920744916618","0.737952583058992",
"Eritrea","ERI","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.359772847028634","0.527494223625233","0.46501791787489","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","1.22392359039455","1.1654724469262","1.10539694513091","1.08076869574013","0.884080311802092","0.940637883015334","0.89596236572695","0.807507319940178","0.789111636851267","0.71330580673158","0.683306312618631","0.570625307284976","0.49719786620091","0.476288684086057","0.449042939768273","0.407614398513821","0.37039778706306","0.418188203907086","0.442442725074773","0.496300147592675","0.449975817384676","0.45545275653203","0.491645642355482","0.525825056650778","0.100099977965238","0.108451188087558","0.111445903174443","0.10513230384977","0.0991592980789023","0.094527714370106","0.0983220581478715","0.101561889249189","0.113524548570555","0.112484390716133","0.101868991701464","0.111762374022716","0.115238682420597","0.157319242551982","0.22285903929826","0.226797932786243","0.221645288326861","0.211757899989054","0.227330124373479","0.232719297208056","0.228489839382549","0.237512743208444","0.270293557786333","0.296288573935509","0.328883924215546","0.367942444188682",
"Estonia","EST","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0704585667429941","0.0285106239848445","0.0351950551204608","0.0337064875938111","0.0466014885264811","0.0402062576295996","0.0712666387766335","0.176325007110157","0.259819126338696","0.518470913867566","1.37364276049152","1.80452851603841","2.30322072048345","1.69834419061507","1.7102671944637","1.73195269947209","1.8289159181023","1.88230425106787","1.98247424575578","2.21914951049391","2.01038525239817","1.96158904837248","1.98070961291692","1.83873745060341","1.82689423284705","1.70019299478304","1.59281791364911","1.5855590889965","1.22489113625073","1.18004983544367","1.16044621332369",
"Ethiopia","ETH","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","0.07863711988191","0.118866237406864","0.132031401569283","0.17428981664449","0.13963187424306","0.129028490491539","0.125426029216834","0.138553330991333","0.146159566022934","0.134480259035335","0.0792467446557802","0.101102110300533","0.0550324540940315","0.0418095596456667","0.0707144654361808","0.139650500757137","0.203070490252218","0.346801009144105","0.348299868973252","0.182762429182044","0.10487213536444","0.340849895083664","0.427337637394252","0.644948162157074","0.22248806734534","0.420171887116394","0.538866604196298","1.32010990207259","1.39922146934874","1.12659427082788","1.81573565751308","1.42866780210322","0.806482761481544","1.45702856682548","1.68479919300585","1.44158455346166","1.74829264852673","3.23018487802699","1.68292003592368","1.03939374797593","0.481074858479499","0.517775844803385","0.500063666308094","0.375345375378329","0.402336405941309","0.40245351230772","","",
"European Union","EUU","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","0.413780051062832","0.419363687051186","0.488617887442584","0.511020736600705","0.516767907134389","0.537459095505594","0.557020784326962","0.56276905825388","0.528219055292133","0.5227951390422","0.509565942646727","0.477565098436831","0.45925768111867","0.471704048045961","0.485512658217747","0.460934084611496","0.447097735429485","0.426258589021101","0.447554050290438","0.412506796513635","0.383571265314507","0.377781641485457","0.46082535886565","0.458748935447806","0.377012527652845","0.407758421858847","0.426230090614883","0.438944587450611","0.450965539118343","0.469985227676804","0.511539308333064","0.541907807061041","0.566723732729575","0.599754817989461","0.628373504466942","0.627690133127787","0.646178622041439","0.676384573873233","0.747164953295","0.756319313079952","0.788637571365736","0.782693614419004","0.790042520046335","0.778171339590182","0.805202615089417","0.815558892065468","0.786238647553343","0.804081610930376","0.818505703034717","0.810500013750509",
"Fragile and conflict affected situations","FCS","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","0.487142148023972","0.482230314302928","","","","","","","","1.1337191530024","0.997088358094651","0.776084187849237","0.834350017047957","1.00171090650375","1.90294270835662","1.61233329643575","1.62059488046763","2.43962001416118","3.05454138697929","2.98345945878109","3.87314119503778","3.44300665150715","3.42723565773461","3.06712233446796","3.2957232656172","2.98215748335048","3.0799146809933","2.93144232313328","3.00940033512557","2.72689609594594","4.34909395853705","4.68519656896754","5.04186003619872","5.13193871462811","4.67665660222746","4.43999457586594","4.66050580556275","4.50867675269941","5.00566244799609","4.58608405845882",
"Finland","FIN","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","0.0628152268170616","0.074744088598175","0.139403311550037","0.180583284671988","0.205627033862793","0.198049968624005","0.182608454889146","0.203752955727262","0.190708214375901","0.0934637385289248","0.0910751349772641","0.100724512478595","0.084903039237603","0.0965755834407957","0.0595430856870068","0.0444576365773647","0.0791781777214456","0.0916253254257071","0.0864653841541864","0.06483039743003","0.0553920707497419","0.110204101728324","0.185439533553255","0.280177266478305","0.328033050230173","0.37527712317062","0.378875292688057","0.339946758991539","0.30672638141984","0.337749223388085","0.337927955117571","0.407946954894806","0.386693594247667","0.394576944117005","0.43747780909741","0.403437715493871","0.615781660168776","0.653530482924074","0.39708996013757","0.390717945282827","0.371089215190768","0.36057139722048","0.357816400723322","0.307100314942122","0.315323986798819","0.22152961877425","0.226819392667527","0.23606130716","0.253691361442796","0.249775147156108",
"Fiji","FJI","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","0.352029932602192","0.406628161898983","0.752841254739587","0.677205197769355","0.710908490435819","0.90096475309553","2.42327516762204","2.30553493883431","2.29320163707024","2.04081580162717","1.94381805793598","1.6414137162306","1.38589664956695","1.48054892008571","1.59762143992597","1.62358315280812","1.66011003994884","1.56668452062132","1.65694591728526","1.56492643091825","1.19818567945256","2.58019483777384","4.69510773682087","5.4220806536653","5.37617238534145","6.37519227759235","6.82162950851639","6.65017630138786","5.42319175045615","4.16320180720189","5.95888460593457","5.5930512336523","4.24819148417907","4.79875401905153","4.8585113044086","4.54937138341278","5.38939847454469","5.52435657077323","5.20667916553854","5.19690846250351","5.26352643536288","7.15528557068374","9.14360754739291","9.23286194957366","8.80959428692576","7.36527195037518",
"France","FRA","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","0.176007818116656","0.177215152429761","0.30995652386337","0.31533686847454","0.315896774593564","0.20738726985897","0.209837773730181","0.23140710042113","0.23112390535763","0.240393315607291","0.254642315437737","0.264191240588637","0.266917392608906","0.338173648287717","0.317079370239851","0.320817463533919","0.366930345581405","0.37512781305561","0.382835844259933","0.285311613462142","0.277974457779336","0.271119692548108","0.672080824712051","0.669451002331571","0.635297037033581","0.651713325235688","0.670927949265034","0.710206534081964","0.66654584194346","0.632413634038753","0.647998530252596","0.670240105055682","0.662184813670997","0.686267457136119","0.728326574860677","0.751947414384748","0.79926880870415","0.844812031788221","0.956657791815609","0.977759523918215","1.04187015639794","1.03597313185571","1.03540167569517","1.02055612218559","1.05640587447827","1.13234775294505","1.10053030062383","1.16988777201364","1.20257764182713","1.22626159696763",
"Faroe Islands","FRO","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.38834604887406","4.4374100622855","4.02676564737526","3.36473925543923","3.11741798539711","2.95484195688427","2.85359049622542","4.56216960414584","4.41376131496738","4.66768938001315","5.48500130105527","6.04257401682263","6.27811245207485","6.32195310250215","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.18999402749919","6.08420911545304","6.24089307603944","6.3570306008855","6.95006279664479","7.30999225736615","7.37423216349084","7.18113846153846","6.50103064066852","5.95375","5.92352791878173","6.25865691593569","5.95980182963718","5.61084578683189","5.25744935330228","4.95066979363509",
"Gabon","GAB","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","0.00370919872588805","0.00310269943558249","0.00110594998545835","0.00476417347309327","0.00168222728010745","0.00851195499721657","0.00257036372233986","0.00399866715493105","0.00678713833429703","0.00912501293260021","0.00350232045535568","0.00374391610937101","0.0147150396435852","0.0295216138606235","0.04138079607495","0.0692753698204512","0.0895402248291409","0.090174531368831","0.10059049706259","0.115371007617258","0.124083175894405","0.0910832415256258","0.119098177777921","0.106782625452875","0.0533513110390685","0.0919750930740345","0.0881875318346983","0.115082988225719","","0.115688777232181","0.132641484209528","0.114302245371279","0.267376934761293","0.119669578112614","0.131542505439663","0.0939261213373112","0.161872140404888","0.128331390945391","","","","","","","","","",
"United Kingdom","GBR","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.183732115890759","0.178702852438891","0.181747550887678","0.192015501781238","0.182807324254822","0.172366638583156","0.166582858657349","0.172634287156158","0.1040844058023","0.10012683246554","0.105635550289327","0.0841746534798497","0.322721017792987","0.304669056393497","0.300370686395866","0.293161418503394","0.276893445027936","0.245229660511519","0.23770107032783","0.225432452570795","0.21214412276564","0.204652033511041","0.217295048291137","0.199213013211647","0.191417985657686","0.182658004430191","0.172522626724533","0.161100755282549","0.170886111117857","0.17040171717361","0.160770446093424","0.15288029407412","0.147815247511695","0.120443496944733","0.11012236684042","0.127329110558805","0.13313457928272","0.132661425354601",
"Georgia","GEO","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.08996904432589","10.319642366739","12.8855951734966","6.73529202312621","6.79115752466275","6.66503181205268","6.22476000287562","6.99638215069328","6.95697266099558","8.09978657953664","8.68054072402569","8.3236359191983","10.3243983088381","9.52719496152171","9.99835475121327","10.4775310757486","11.1047071149006","11.056847673479","9.5819813727681","9.84674425354464","10.890132380253","11.3631244569541","12.8028589642654","13.1764161481873","14.0238156359641","15.4242760609985","13.6504078223071","12.0157271642489",
"Ghana","GHA","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","0.0316584042311672","0.020246429036143","0.0331561693982871","0.0371655619946559","0.012323541877221","0.106520891143912","0.0932440898805532","0.0104608397303068","0.0137935654491555","0.115434229201785","0.114245272767557","0.101883026315721","0.0938940762307132","0.11377621490214","0.169209763345725","0.288264665099343","0.266221857708632","0.396654157884061","0.377279464905692","0.394275959759482","0.397765775177601","0.650165983213332","0.863785856356726","0.705783386680856","0.852907818883425","0.92745551290552","0.923113637317234","0.503964848100869","0.472719655317582","0.439705076430655","0.439390802986601","0.421931838233591","5.42658723153267","5.22269483590356","2.96597754289707","3.67206532500897","10.0784066400995","5.30764584386793","5.85639814832266","5.23431525252006","5.93056152121388","6.13064485540951","2.45987576586277","2.87894180193646","3.04707983222618","3.65518409870881",
"Gibraltar","GIB","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00240621738293584","0.00235158634156951","0.768305779152779","0.629991562326672","0.462153223867063","0.309359589911273","0.192724467426946","0.101648844979675","0.00993350569813516","0.013740078866791","0.0190029038111183","0.0268265813046132","0.0951813387210146","0.119201690478889","0.0267078656763914","0.211266802607482","0.353123700316134","2.20979711909746","0.785546553068675","0.970701796663784","0.699048845306049","0.23989487696293","0.883377513916265","0.774612673074844","0.674986820797207","0.950607158958116","0.868023215975747","1.11035324196135","1.38322289151527","1.4848682376292","0.606922436295308","0.432556270353519","0.239773359100361","1.17631205262223","0.159915464208879","2.01480853069547","2.64823563849093","2.21728188238975","2.43314324176726",
"Gambia, The","GMB","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","0.200892836063351","0.237781872552599","0.162152347643988","0.132271555406018","0.0869301657409477","0.328480093886367","","","","","","","","","","","","","","","","","","","","11.1017545288707","6.31549101053971","5.77055813367122","6.04997266264832","4.34964506018301","4.14988668660995","5.50298695848448","7.49688597962595","6.4807667406004","7.51583724184049","7.98404094128392","11.2058152772073","11.1787100908889","9.81280254474036","10.642988781079","12.6915888581496","15.2086255711844","22.9790072609688","27.1602920462379","22.7621227952776","21.4892079645267","21.0871813503036",
"Guinea-Bissau","GNB","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.350865438761989","0.216578241120238","0.157682130895855","0.174527663520202","0.22663817112475","0.243593681534877","0.272107910873616","0.277695568222426","0.284509126365526","0.286488942638328","0.677969374792827","1.03804222776106","2.04961842230522","2.43040677450674","3.77732826046009","4.17732292176178","4.75790258887055","3.11028091251168","4.02023157529305","5.71327447872773","5.1917956645922","5.48777567428469","4.88136005691192","4.50361048529373","4.3486425466135","5.74828077299052","8.14090445275859","7.37191784179238","7.64819106551826","7.15517607498877","8.23504062020368","9.51587942313254","10.3906152565594","10.9709930815317","10.3427657866983","9.83640797775016","9.72267259047621",
"Equatorial Guinea","GNQ","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.978800497010822","0.670646078120584","0.50223222339949","0.0706156024595771","0.0706374890562146","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","2.62048090330919","2.63504016845337","2.26551773891494","2.19826768395969","1.99681449754519","2.26469383823329","2.11666355318316","1.97778491830383","1.99568567340969","1.71135046463985","1.73935111372151","2.17332103677738","2.30982168474083","1.77665776686041","1.8823244264341","2.09585445393123","2.20839388184534","2.47446998173533","2.51000035973506","2.43453187582244","2.16065650728262","2.20659131736863","1.91461657948389","1.66562907337091","1.74444736500711","1.52562193572509","1.10506208737199","0.794724040356464","0.528847572731771","0.503336986266197","0.573490349929628","0.790269825538392","0.765212962954356","0.618712723125153","0.505631943894243","0.419082392222018","0.285119185615784","0.340179011056685","0.314189489169118","0.261778892634261","0.21603849364222","0.200053886429078","0.229583768252509","0.326246537498041","0.31948810676227","0.315553946217487","0.274387645140156","0.222564613395279","0.218339039931367",
"Grenada","GRD","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","8.94387831373612","10.3871348649601","9.95039975096484","6.30381964241151","6.46319790080971","2.7523060833354","2.77156435128199","5.92593175088515","8.0462347438528","5.80170842994731","5.71234819099049","5.48769466395118","4.94792222567292","4.80319538893242","4.65985879552442","4.67122350544866","4.58150357078302","4.27708305381476","8.03031515061446","4.90362233087876","5.04169194064305","4.78440164065426","4.4478749458577","4.58259874104539","4.72144479135532","4.76111367810679","4.75194384284841","4.57296727253599","4.4885209771885","4.34848478558055","4.24532795090059","4.19946479283398","4.11427263374468","5.22176644559135","6.75004451212369","5.53046764702001","5.11916723666595","5.30631120884519","5.04784683964568",
"Greenland","GRL","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","0.255451135646341","0.355813258464954","0.341900149164079","0.332542180308934","0.284635482382731","0.122748654104003","0.0430939217969537","0.0359028517328104","0.0102863175009286","0.00967925220520108","0.00141155219578911","0.582789026468407","1.01061450065118","1.55159402171771","1.90195006952783","2.20864696925679","2.11227752320331","2.19128774158674","2.43937314475094","2.3949214474265","2.293419891109","2.35363970228184","2.54170499938021","3.09089218520719","3.44333629274611","7.82711765505829","9.95052323955904","11.1441946802014","11.4496338247076","12.4397165660231","12.6198129936818","11.4940758820625","10.7798821237051","10.3860258746852","9.67029683304015","10.0118587523679","10.0077042938905","9.94162307921341","10.4233906506732","11.1465475585803","11.714504291643","12.8704279564957","13.8075436095655","14.6751387369418","17.821386842392","19.0341687086046","19.1446464434631","19.1249171168734",
"Guam","GUM","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","0.477178413278008","0.238419610422343","0.596368031835957","","","","","","","","0.273038895928232","0.266460329050132","0.247746742965537","0.273475996613683","2.06973005198661","2.00230128607668","1.95113607381324","2.95068050556818","3.83067626945993","3.13128604724903","7.02352185317432","13.3635873409735","19.4219608124586","24.4021997992394","9.16355792136049","10.1976893670197","9.05385270584475","8.27838696778933","10.7140920276288","11.1665425364523","11.5493029844716","7.87352045123642","7.98656121698548","7.07441175191082","7.19956609532915","6.78872751636501","6.96988401994363","7.35168208159438","8.06151198098608","6.88301292281138","3.66298141565721","3.22475315141245","2.41585770681161",
"High income","HIC","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","0.212806645607909","0.224501506826434","0.239597078435434","0.2571101518104","0.236183488058491","0.231706534468523","0.208652039336513","0.191661510330608","0.217766239520188","0.252000804012087","0.259048077429409","0.267148493214867","0.267439421779214","0.27303991266788","0.218192159418666","0.213988318102802","0.20366525090661","0.212351326630363","0.175915702872471","0.174877036969106","0.192815496964251","0.196387099832707","0.183619417407233","0.178237880282516","0.191141014080746","0.203589327438743","0.217675498494904","0.227321541405628","0.237095652402507","0.250681972739456","0.268828221654003","0.290043141021119","0.292832623887085","0.277015046943228","0.283812723550024","0.277838781257659","0.306188645879686","0.314721647141709","0.30962552643597","0.306466584481355","0.311495260601587","0.310471600455343","0.313381050982241","0.316403761037447","0.305424810408579","0.285193629640384","0.293744889493658","0.286492142820651",
"Hong Kong SAR, China","HKG","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.090973442541199","0.0786970253910794","0.0789532719455468","0.0902249723923463","0.07245589559711","0.0741647014874772","0.141843226124742","0.163442371673097","0.151927537398905","0.149750125553938","0.162052750854811","0.162483545264006","0.148517908526716","0.141496676335513","0.139670582688508","0.130664351966006","0.127787368858284","0.125005987465829","0.124506792307837","0.128020109409165","0.117372780129408","0.12428486884234","0.123664603893105","0.12280410789555","0.116680816832558","0.119078601839616","0.11359354951797",
